multiplier,point_estimate_2_0,lower_ci_2_0,upper_2_0,point_estimate_2_6,lower_ci_2_6,upper_2_6,point_estimate_3_3,lower_ci_3_3,upper_3_3
5.1,0.7672144775875168,0.6072030443424317,0.7924405767458028,0.8923021718374239,0.8212404918000183,0.9055610288689623,0.9673960774371615,0.9463372014875004,0.9721633483867819
5.2,0.770102730887901,0.6092766419276827,0.7952007141754925,0.894188810462197,0.823261129690147,0.9073294813958946,0.9682010906247758,0.9475059932341956,0.9728056310982638
5.3,0.7728976009433265,0.6112803141288197,0.7978675680542988,0.8960028973835452,0.8252156283388019,0.909027072166611,0.9689686417926389,0.9486257235248321,0.9734163504114872
5.4,0.7756035250630843,0.613223360599542,0.8004457223370011,0.8977484077300842,0.827111095632844,0.910657802246176,0.9697011282356213,0.9496992490729725,0.9739976140977954
5.5,0.778224667357714,0.6150811172132609,0.8029394714364098,0.8994290389913715,0.8289068651943287,0.9122253869946373,0.9704007554935177,0.9507292170037258,0.9745513554033811
5.6,0.780764939158864,0.616886804119088,0.805352842284207,0.901048234331902,0.8306393748952772,0.9137332804450862,0.9710695555601346,0.9517142552607643,0.9750793501035032
5.7,0.7832280176600824,0.6186350890415507,0.8076896144428272,0.9026092036361655,0.8323224399319272,0.9151846972828193,0.971709403105707,0.9526560016533047,0.9756030719133303
5.8,0.7856173629541805,0.6203238101596097,0.8099533384626141,0.904114942534265,0.8339285731956342,0.9165826326912492,0.9723220299560663,0.9535615798675942,0.9761090258780947
5.9,0.7879362336235701,0.621961551303449,0.8121473526570941,0.905568249627175,0.8354705508475275,0.9179298802977102,0.9729090380390475,0.9544257971288941,0.9765927684947663
6.0,0.7901877010230429,0.6235523779609008,0.8142747984503815,0.9069717421043431,0.8369708480314445,0.9192290484241193,0.9734719109805409,0.9552501684912099,0.9770706889406847
6.1,0.7923746623795167,0.6251021661717305,0.81633863443413,0.9083278699234478,0.8384184014170863,0.9204825748229964,0.9740120245086044,0.9560446765678465,0.9775390867120997
6.2,0.7944998528200932,0.6265907688599363,0.8183416492567984,0.9096389287021946,0.839795819091694,0.9216927400580668,0.9745306558034955,0.956801804908749,0.9779880311414882
6.3,0.7965658564281076,0.6280371307126579,0.8202864734550445,0.9109070714546778,0.8411378907441714,0.9228616796701316,0.9750289919138485,0.9575274994838455,0.9784196846311367
6.4,0.7985751164165253,0.629447448811496,0.8221755903256083,0.9121343192896685,0.8424461213027695,0.9239913952527099,0.9755081373440404,0.958228363528196,0.978839332718361
6.5,0.8005299444988907,0.6307997808605984,0.824011345925892,0.9133225711749379,0.8436866217255706,0.9250837645478052,0.97596912090471,0.9588996254397084,0.9792424002530719
6.6,0.8024325295299083,0.6321192319901325,0.8257959582824317,0.9144736128600969,0.8448909691494739,0.9261405506597656,0.9764129019070898,0.959544258775403,0.9796297915141827
6.7,0.8042849454805101,0.6334037197772804,0.8275315258784605,0.9155891250402488,0.8460664089952844,0.9271634104743304,0.9768403757720282,0.9601679783670145,0.9800023490098848
