multiplier,point_estimate_2_0,lower_ci_2_0,upper_2_0,point_estimate_2_6,lower_ci_2_6,upper_2_6,point_estimate_3_3,lower_ci_3_3,upper_3_3
8.7,0.7740131860973442,0.7186415169213232,0.8481917486163304,0.913460445849964,0.8916375182346586,0.9386177114458921,0.9804903822492427,0.9754149386848997,0.984096416437773
8.8,0.7749540526677802,0.7194732922962973,0.8492699514302348,0.9140043943047794,0.8922430033170352,0.9392156397858414,0.9806797901418168,0.9756757116357742,0.9842917902219023
8.9,0.7758751254115562,0.7202829788651884,0.8503255781341973,0.9145351961936592,0.8928314334533847,0.9397991856783319,0.9808638558700135,0.9759300790587375,0.9844816482377041
9.0,0.77677702743816,0.7210769721325798,0.8513593360686833,0.9150533141092309,0.8934085181253605,0.9403688528344653,0.981042792120619,0.9761754492734551,0.9846688181490262
9.1,0.7776603561290063,0.7218546047784862,0.8523719035090125,0.9155591896095112,0.8939746249876305,0.9409251221688821,0.9812168008233565,0.9764132295702116,0.9848537528181323
9.2,0.7785256844407599,0.7226115371314117,0.8533639311304057,0.9160532443803128,0.8945225577701836,0.9414684530535005,0.9813860738047706,0.9766450689484767,0.9850336590647619
9.3,0.7793735621308963,0.7233541979216414,0.8543360433860686,0.9165358813224842,0.8950536670101723,0.9419992844905785,0.9815507933959674,0.9768674311905552,0.9852178591583143
9.4,0.7802045169108124,0.7240825964791816,0.8552888398042304,0.9170074855695267,0.8955749911186024,0.9425180362110196,0.9817111329979012,0.9770848060751586,0.9853982465358518
9.5,0.7810190555313989,0.7247916663664602,0.8562228962095909,0.9174684254406714,0.8960868354033816,0.9430251097033574,0.9818672576075718,0.9772957461134215,0.9855739132211424
9.6,0.7818176648056062,0.7254877203757385,0.8571387658742312,0.9179190533340871,0.8965859875313684,0.943520889178404,0.982019324308195,0.977499226228245,0.9857450343778651
9.7,0.7826008125721965,0.7261712063515061,0.8580369806026532,0.9183597065645114,0.8970669211840167,0.9440057424741588,0.982167482726149,0.9776983295593774,0.985911776890474
9.8,0.7833689486045616,0.7268367439467646,0.8589180517552705,0.9187907081492497,0.8975393674704097,0.9444800219051932,0.9823118754572463,0.9778914970706382,0.9860742998354349
9.9,0.7841225054681982,0.7274903787325722,0.8597824712143542,0.9192123675461771,0.8980035818442609,0.9449440650604062,0.9824526384646739,0.9780780289209288,0.9862327549212733
10.0,0.7848618993301658,0.7281324555119076,0.8606307122961459,0.9196249813470889,0.8984598091975434,0.9453981955527264,0.9825899014507341,0.978260709516879,0.9863872868997803
